,APG,All_NBA,BPG,BPM,GOAT_SCORE,MPG,No. of All Star Selections,No. of Championships,PER,PPG,PTS,Player,RPG,SPG,Usg%,VORP,WS/48,fmvp_count,fmvp_pct,midpoint,mvp_count,scaled_all_star,scaled_anba,scaled_apg,scaled_bpg,scaled_bpm,scaled_cs,scaled_fin_mvp,scaled_fmvp_pct,scaled_mpg,scaled_per,scaled_ppg,scaled_pts,scaled_reg_mvp,scaled_rpg,scaled_spg,scaled_usg,scaled_vorp,scaled_ws
705,4.29,1.0,0.0,0.0,1.8328635529843373,0.0,2.0,0.0,0.0,0.0,0.0,Jack George,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,0.10526315789473684,0.06666666666666667,0.38337801608579086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
706,4.87,0.0,0.0,0.0,1.8322341376228777,0.0,0.0,0.0,0.0,0.0,0.0,Chris Childs,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,0.0,0.0,0.4352100089365505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
707,4.83,0.0,0.0,0.0,1.8171849865951741,0.0,0.0,0.0,0.0,0.0,0.0,Greivis Vásquez,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,0.0,0.0,0.4316353887399464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
708,4.83,0.0,0.0,0.0,1.8171849865951741,0.0,0.0,0.0,0.0,0.0,0.0,Kirk Hinrich,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,0.0,0.0,0.4316353887399464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
709,4.81,0.0,0.0,0.0,1.8096604110813221,0.0,0.0,0.0,0.0,0.0,0.0,Vern Fleming,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1990.5,0.0,0.0,0.0,0.42984807864164426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
710,0.0,0.0,1.49,0.0,1.7922571428571428,0.0,0.0,0.0,0.0,0.0,0.0,Andrew Lang,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,0.0,0.0,0.0,0.4257142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
711,0.0,0.0,0.0,0.0,1.7865313653136528,0.0,0.0,0.0,0.0,0.0,0.0,Aaron McKie,0.0,1.15,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4243542435424354,0.0,0.0,0.0
712,0.0,0.0,0.0,0.0,1.7865313653136528,0.0,0.0,0.0,0.0,0.0,0.0,Tyrone Corbin,0.0,1.15,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4243542435424354,0.0,0.0,0.0
713,0.0,0.0,0.0,0.0,1.7709963099630994,0.0,0.0,0.0,0.0,0.0,0.0,Vernon Maxwell,0.0,1.14,22.5,0.0,0.0,0.0,0.0,1995.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4206642066420664,0.6764882742032472,0.0,0.0
714,0.0,0.0,1.46,0.0,1.7561714285714285,0.0,0.0,0.0,0.0,0.0,0.0,Herb Williams,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,0.0,0.0,0.0,0.4171428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
715,0.0,0.0,0.0,0.0,1.7554612546125459,0.0,0.0,0.0,0.0,0.0,0.0,Craig Ehlo,0.0,1.13,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4169741697416974,0.0,0.0,0.0
716,0.0,0.0,0.0,0.0,1.7554612546125459,0.0,0.0,0.0,0.0,0.0,0.0,Nate Williams,0.0,1.13,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4169741697416974,0.0,0.0,0.0
717,3.76,2.0,0.0,0.0,1.7538833544988475,0.0,3.0,0.0,0.0,0.0,0.0,Paul Seymour,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,0.15789473684210525,0.13333333333333333,0.3360142984807864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
718,4.63,0.0,0.0,0.0,1.7419392314566577,0.0,0.0,0.0,0.0,0.0,0.0,Robert Pack,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,0.0,0.0,0.4137622877569258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
719,0.0,0.0,1.44,0.0,1.7321142857142855,0.0,0.0,0.0,0.0,0.0,0.0,John Henson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,0.0,0.0,0.0,0.41142857142857137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
720,0.0,0.0,1.43,0.0,1.720085714285714,0.0,0.0,0.0,0.0,0.0,0.0,Marvin Webster,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1982.0,0.0,0.0,0.0,0.0,0.40857142857142853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
721,0.0,0.0,1.43,0.0,1.720085714285714,0.0,0.0,0.0,0.0,0.0,0.0,Chris Andersen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,0.0,0.0,0.0,0.40857142857142853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
722,4.56,0.0,0.0,0.0,1.7156032171581768,0.0,0.0,0.0,0.0,0.0,0.0,Jarrett Jack,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,0.0,0.0,0.40750670241286857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
723,4.56,0.0,0.0,0.0,1.7156032171581768,0.0,0.0,0.0,0.0,0.0,0.0,Dennis Schröder,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,0.0,0.0,0.40750670241286857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
724,0.0,0.0,1.42,0.0,1.7080571428571427,0.0,0.0,0.0,0.0,0.0,0.0,Duane Causwell,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,0.0,0.0,0.0,0.4057142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
725,0.0,0.0,1.41,0.0,1.6960285714285712,0.0,0.0,0.0,0.0,0.0,0.0,Joel Przybilla,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,0.0,0.0,0.0,0.4028571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
726,4.49,0.0,0.0,0.0,1.6892672028596962,0.0,0.0,0.0,0.0,0.0,0.0,Johnny Davis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1981.5,0.0,0.0,0.0,0.40125111706881145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
727,0.0,0.0,1.4,0.0,1.6839999999999997,0.0,0.0,0.0,0.0,0.0,0.0,Charles Smith,0.0,0.0,22.16,0.0,0.0,0.0,0.0,1993.0,0.0,0.0,0.0,0.0,0.39999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6662657847263981,0.0,0.0
728,3.89,1.0,0.0,0.0,1.6823720427073048,0.0,2.0,0.0,0.0,0.0,0.0,Phil Smith,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1979.0,0.0,0.10526315789473684,0.06666666666666667,0.3476318141197498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
729,4.47,0.0,0.0,0.0,1.6817426273458442,0.0,0.0,0.0,0.0,0.0,0.0,Luke Ridnour,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,0.0,0.0,0.39946380697050937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
730,0.0,0.0,1.39,0.0,1.6719714285714282,0.0,0.0,0.0,0.0,0.0,0.0,Michael Olowokandi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,0.0,0.0,0.0,0.3971428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
731,4.44,0.0,0.0,0.0,1.6704557640750672,0.0,0.0,0.0,0.0,0.0,0.0,Chris Duhon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,0.0,0.0,0.39678284182305634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
732,4.41,0.0,0.0,0.0,1.6591689008042896,0.0,0.0,0.0,0.0,0.0,0.0,Earl Watson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,0.0,0.0,0.3941018766756032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
733,4.4,0.0,0.0,0.0,1.6554066130473637,0.0,0.0,0.0,0.0,0.0,0.0,Reggie Jackson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,0.0,0.0,0.3932082216264522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
734,4.37,0.0,0.0,0.0,1.644119749776586,0.0,0.0,0.0,0.0,0.0,0.0,Art Williams,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,0.0,0.0,0.3905272564789991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
735,4.36,0.0,0.0,0.0,1.6403574620196604,0.0,0.0,0.0,0.0,0.0,0.0,Jeff McInnis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,0.0,0.0,0.3896336014298481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
736,0.0,0.0,1.36,0.0,1.6358857142857144,0.0,0.0,0.0,0.0,0.0,0.0,Brendan Haywood,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,0.0,0.0,0.0,0.38857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
737,0.0,0.0,1.34,0.0,1.6118285714285714,0.0,0.0,0.0,0.0,0.0,0.0,Bismack Biyombo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,0.0,0.0,0.0,0.38285714285714284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
738,0.0,0.0,1.33,0.0,1.5997999999999999,0.0,0.0,0.0,0.0,0.0,0.0,Tom Burleson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,0.0,0.0,0.0,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
739,4.25,0.0,0.0,0.0,1.5989722966934763,0.0,0.0,0.0,0.0,0.0,0.0,Jeremy Lin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,0.0,0.0,0.37980339588918677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
740,4.2,0.0,0.0,0.0,1.5801608579088473,0.0,0.0,0.0,0.0,0.0,0.0,Wes Matthews,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,0.0,0.0,0.37533512064343166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
741,3.93,0.0,0.0,0.0,1.577000141103429,0.0,1.0,0.0,0.0,0.0,0.0,Devin Harris,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012.0,0.0,0.05263157894736842,0.0,0.3512064343163539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
742,0.0,0.0,1.31,0.0,1.5757428571428571,0.0,0.0,0.0,0.0,0.0,0.0,Tyrus Thomas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,0.0,0.0,0.0,0.3742857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
743,0.0,0.0,1.31,0.0,1.5757428571428571,0.0,0.0,0.0,0.0,0.0,0.0,Darko Miličić,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,0.0,0.0,0.0,0.3742857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
744,4.15,0.0,0.0,0.0,1.561349419124218,0.0,0.0,0.0,0.0,0.0,0.0,Frank Johnson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,0.0,0.0,0.3708668453976765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
745,0.0,0.0,1.29,0.0,1.5516857142857141,0.0,0.0,0.0,0.0,0.0,0.0,Ervin Johnson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,0.0,0.0,0.0,0.36857142857142855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
746,0.0,0.0,1.29,0.0,1.5516857142857141,0.0,0.0,0.0,0.0,0.0,0.0,Mark West,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,0.0,0.0,0.0,0.36857142857142855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
747,0.0,0.0,1.27,0.0,1.5276285714285713,0.0,0.0,0.0,0.0,0.0,0.0,Kelvin Cato,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,0.0,0.0,0.0,0.3628571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
748,4.06,0.0,0.0,0.0,1.5274888293118853,0.0,0.0,0.0,0.0,0.0,0.0,Ramon Sessions,0.0,0.0,21.98,0.0,0.0,0.0,0.0,3000.0,0.0,0.0,0.0,0.3628239499553172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6608538785327721,0.0,0.0
749,0.0,0.0,0.0,0.0,1.5172012633554979,0.0,0.0,0.0,0.0,0.0,19414.0,Jamal Crawford,0.0,0.0,24.07,18.36,0.0,0.0,0.0,2010.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5057441321280641,0.0,0.0,0.0,0.7236921226698738,0.13779645752026418,0.0
750,4.0,0.0,0.0,0.0,1.5049151027703305,0.0,0.0,0.0,0.0,0.0,0.0,D.J. Augustin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,0.0,0.0,0.3574620196604111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
751,0.0,0.0,1.25,0.0,1.5035714285714283,0.0,0.0,0.0,0.0,0.0,0.0,Stromile Swift,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,0.0,0.0,0.0,0.3571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
752,0.0,0.0,1.25,0.0,1.5035714285714283,0.0,0.0,0.0,0.0,0.0,0.0,Ronny Turiaf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,0.0,0.0,0.0,0.3571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
753,3.97,0.0,0.0,0.0,1.4936282394995533,0.0,0.0,0.0,0.0,0.0,0.0,Brandon Knight,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,0.0,0.0,0.354781054512958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
754,3.96,0.0,0.0,0.0,1.4898659517426274,0.0,0.0,0.0,0.0,0.0,0.0,Steve Blake,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,0.0,0.0,0.353887399463807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
755,3.96,0.0,0.0,0.0,1.4898659517426274,0.0,0.0,0.0,0.0,0.0,0.0,Howard Komives,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,0.0,0.0,0.353887399463807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
756,0.0,0.0,1.23,0.0,1.4795142857142856,0.0,0.0,0.0,0.0,0.0,0.0,Kurt Nimphius,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,0.0,0.0,0.0,0.3514285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
757,3.93,0.0,0.0,0.0,1.4785790884718497,0.0,0.0,0.0,0.0,0.0,0.0,Mike Dunleavy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,0.0,0.0,0.3512064343163539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
758,3.93,0.0,0.0,0.0,1.4785790884718497,0.0,0.0,0.0,0.0,0.0,0.0,J.J. Barea,0.0,0.0,23.45,0.0,0.0,0.0,0.0,3000.0,0.0,0.0,0.0,0.3512064343163539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7050511124473843,0.0,0.0
759,3.92,0.0,0.0,0.0,1.4748168007149238,0.0,0.0,0.0,0.0,0.0,0.0,John Roche,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,0.0,0.0,0.35031277926720283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
760,3.89,0.0,0.0,0.0,1.4635299374441466,0.0,0.0,0.0,0.0,0.0,0.0,Bimbo Coles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,0.0,0.0,0.3476318141197498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
761,3.88,0.0,0.0,0.0,1.4597676496872207,0.0,0.0,0.0,0.0,0.0,0.0,Jim Cleamons,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,0.0,0.0,0.34673815907059874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
762,3.88,0.0,0.0,0.0,1.4597676496872207,0.0,0.0,0.0,0.0,0.0,0.0,Ish Smith,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,0.0,0.0,0.34673815907059874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
763,0.0,0.0,1.21,0.0,1.4554571428571428,0.0,0.0,0.0,0.0,0.0,0.0,Joe Meriweather,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,0.0,0.0,0.0,0.3457142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
764,3.79,0.0,0.0,0.0,1.4259070598748882,0.0,0.0,0.0,0.0,0.0,0.0,Willie Anderson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,0.0,0.0,0.3386952636282395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
765,3.79,0.0,0.0,0.0,1.4259070598748882,0.0,0.0,0.0,0.0,0.0,0.0,Anthony Carter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,0.0,0.0,0.3386952636282395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
766,0.0,0.0,1.18,0.0,1.4193714285714285,0.0,0.0,0.0,0.0,0.0,0.0,Kim Hughes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,0.0,0.0,0.0,0.33714285714285713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
767,3.77,0.0,0.0,0.0,1.4183824843610366,0.0,0.0,0.0,0.0,0.0,0.0,Bob Sura,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,0.0,0.0,0.33690795352993747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
768,0.0,0.0,1.17,0.0,1.4073428571428568,0.0,0.0,0.0,0.0,0.0,0.0,Thurl Bailey,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1991.5,0.0,0.0,0.0,0.0,0.33428571428571424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
769,0.0,0.0,1.17,0.0,1.4073428571428568,0.0,0.0,0.0,0.0,0.0,0.0,Robin Lopez,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,0.0,0.0,0.0,0.33428571428571424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
770,0.0,0.0,0.0,0.0,1.4027102344805011,0.0,3.0,0.0,0.0,0.0,14232.0,Tom Van Arsdale,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1971.5,0.0,0.21428571428571427,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.45297431490499385,0.0,0.0,,,,0.0
771,0.0,0.0,1.16,0.0,1.3953142857142855,0.0,0.0,0.0,0.0,0.0,0.0,Chris Dudley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,0.0,0.0,0.0,0.3314285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
772,0.0,0.0,1.15,0.0,1.383285714285714,0.0,0.0,0.0,0.0,0.0,0.0,Rasho Nesterović,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,0.0,0.0,0.0,0.3285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
773,0.0,0.0,1.15,0.0,1.383285714285714,0.0,0.0,0.0,0.0,0.0,0.0,Kendrick Perkins,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,0.0,0.0,0.0,0.3285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
774,0.0,0.0,0.0,0.0,1.3663479435604924,0.0,0.0,1.0,0.0,0.0,0.0,Tayshaun Prince,0.0,0.0,0.0,18.02,0.0,0.0,0.0,2009.5,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1352446712698889,0.0
775,0.0,0.0,1.13,0.0,1.3592285714285712,0.0,0.0,0.0,0.0,0.0,0.0,Jerami Grant,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,0.0,0.0,0.0,0.3228571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
776,0.0,0.0,1.11,0.0,1.3351714285714287,0.0,0.0,0.0,0.0,0.0,0.0,Ben Poquette,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,0.0,0.0,0.0,0.31714285714285717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
777,0.0,0.0,1.11,0.0,1.3351714285714287,0.0,0.0,0.0,0.0,0.0,0.0,Darius Miles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,0.0,0.0,0.0,0.31714285714285717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
778,0.0,0.0,1.1,0.0,1.3231428571428572,0.0,0.0,0.0,0.0,0.0,0.0,Randy Breuer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,0.0,0.0,0.0,0.3142857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
779,0.0,0.0,1.08,0.0,1.2990857142857142,0.0,0.0,0.0,0.0,0.0,0.0,Joel Anthony,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,0.0,0.0,0.0,0.30857142857142855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
780,0.0,0.0,0.0,1.69,1.2680205325712242,0.0,1.0,0.0,0.0,0.0,0.0,Dana Barros,0.0,0.0,0.0,18.04,0.0,0.0,0.0,1997.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.1832971800433839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13539477634344038,0.0
781,0.0,0.0,1.05,0.0,1.263,0.0,0.0,0.0,0.0,0.0,0.0,Steven Hunter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
782,0.0,0.0,1.05,0.0,1.263,0.0,0.0,0.0,0.0,0.0,0.0,DeSagana Diop,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
783,0.0,0.0,0.0,0.97,1.2561062906724512,0.0,0.0,1.0,0.0,0.0,0.0,Derek Anderson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,0.0,0.0,0.0,0.0,0.10520607375271149,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
